longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time
74.4,32.4,1.2823648,69.268555,26.486132,2409.054,26.483452,114.38652,193.32292,1291.551,2020-02-18 21:00:00
74.4,32.4,42.761463,85.74009,0.2858565,3705.7104,67.21331,136.78172,230.7187,1292.8684,2020-02-18 00:00:00
74.4,32.4,33.726974,89.92926,16.556822,3798.438,61.716732,156.86061,242.76418,1292.6346,2020-02-18 03:00:00
74.4,32.4,1.0925447,11.914667,208.90851,1292.1383,17.415817,113.2234,168.8171,1287.3444,2020-02-18 06:00:00
74.4,32.4,0.89520425,19.539711,130.55325,923.5277,12.833688,58.921795,85.974144,1286.8169,2020-02-18 12:00:00
74.4,32.4,0.49105325,79.995926,48.875046,2199.1948,46.336708,75.03464,108.91996,1291.9188,2020-02-18 15:00:00
74.4,32.4,8.170201,94.32564,9.884292,2924.8474,42.23782,94.496735,140.23651,1292.244,2020-02-18 18:00:00
74.4,32.4,0.83852285,8.356201,155.77962,919.1583,9.123201,120.5409,190.43764,1285.0991,2020-02-19 06:00:00
74.4,32.4,0.122554414,14.173156,69.67211,366.21448,4.7907634,34.767227,93.00098,1277.804,2020-02-19 21:00:00
74.4,32.4,2.3527663,61.484375,21.737091,2381.217,21.006952,141.0596,248.44704,1291.7197,2020-02-19 00:00:00
74.4,32.4,3.6627057,33.871685,61.603786,1533.5974,13.431406,157.08047,260.46936,1290.0182,2020-02-19 03:00:00
74.4,32.4,0.30659494,5.2644897,170.3792,670.0409,8.523938,91.61193,152.57507,1282.0831,2020-02-19 09:00:00
74.4,32.4,0.17658977,10.485377,111.58441,517.2366,7.6808314,55.409496,100.43529,1281.1636,2020-02-19 12:00:00
74.4,32.4,0.077710636,16.382156,73.89662,469.87253,7.8629794,42.406334,100.83025,1280.3894,2020-02-19 15:00:00
74.4,32.4,0.16433433,20.681452,62.841167,503.2276,8.485779,37.3908,104.98207,1281.3427,2020-02-19 18:00:00
74.4,32.4,1.4869471,7.406559,80.00352,314.98294,4.650383,60.22589,129.64003,1275.6853,2020-02-20 06:00:00
74.4,32.4,0.18243895,23.724335,51.149906,564.625,7.821769,50.49931,139.57332,1282.4762,2020-02-20 00:00:00
74.4,32.4,1.307572,15.873004,57.896725,430.62082,5.6163344,41.77462,89.54272,1278.9666,2020-02-20 03:00:00
74.4,32.4,0.2966374,6.16993,92.82294,257.07642,4.2066803,52.139736,100.25844,1271.95,2020-02-20 09:00:00
74.4,32.4,0.14448887,9.775572,80.52373,333.23138,4.6893897,45.57339,86.631485,1275.3287,2020-02-20 12:00:00
74.4,32.4,0.0822368,11.803583,76.90526,364.86563,4.6041465,38.50019,70.091385,1278.0104,2020-02-20 15:00:00
74.4,32.4,0.16976571,20.486977,65.79654,542.18225,7.5499086,36.66129,61.44183,1278.4717,2020-02-20 18:00:00
74.4,32.4,0.7681933,38.5266,30.448921,934.31305,11.581392,44.971344,87.37963,1285.6605,2020-02-20 21:00:00
74.4,32.4,1.4090972,8.278139,110.11871,526.5891,5.752537,63.09415,113.15515,1276.6357,2020-02-21 06:00:00
74.4,32.4,0.32229722,3.3623343,128.72366,391.341,3.4469125,53.563625,84.7487,1271.5446,2020-02-21 09:00:00
74.4,32.4,39.983097,75.33241,0.09101058,2873.4756,54.647568,71.11568,112.0919,1291.6643,2020-02-21 21:00:00
74.4,32.4,4.093596,62.56369,4.907063,1597.2784,21.412497,53.35135,94.95655,1290.3969,2020-02-21 00:00:00
74.4,32.4,14.504314,50.09662,15.529838,1865.3617,20.16243,70.410095,131.40022,1289.901,2020-02-21 03:00:00
74.4,32.4,0.45595813,9.419711,90.16197,475.422,6.0845604,33.576637,51.262283,1275.2777,2020-02-21 12:00:00
74.4,32.4,2.2612681,66.00775,13.973501,1568.8291,33.193863,52.15317,80.49152,1290.615,2020-02-21 15:00:00
74.4,32.4,23.396334,71.997444,2.3616793,2330.874,45.76293,63.052784,98.41846,1291.2375,2020-02-21 18:00:00
74.4,32.4,0.8564882,7.1122046,147.77739,720.53815,9.740569,50.514145,75.762886,1272.7369,2020-02-22 06:00:00
74.4,32.4,8.935609,65.472755,7.497162,2053.7048,35.31294,63.120888,97.02717,1291.8948,2020-02-22 21:00:00
74.4,32.4,56.13744,76.71028,0.025846163,3414.5454,66.45737,77.41435,120.84478,1292.3798,2020-02-22 00:00:00
74.4,32.4,48.72011,103.64762,15.617619,4130.341,64.767914,95.27457,145.0376,1292.2611,2020-02-22 03:00:00
74.4,32.4,0.24869493,2.9220273,148.96275,499.20334,5.5827713,43.342484,66.503624,1272.1947,2020-02-22 09:00:00
74.4,32.4,0.5755879,10.552121,113.32326,628.3554,8.963754,41.84739,63.199917,1278.5758,2020-02-22 12:00:00
74.4,32.4,0.3907118,42.039658,50.91805,1263.4977,23.749374,48.635963,72.32939,1287.8231,2020-02-22 15:00:00
74.4,32.4,0.603859,47.47917,35.256397,1459.4476,23.902567,51.44065,76.058395,1289.1466,2020-02-22 18:00:00
74.4,32.4,1.4196814,13.038155,188.17023,1051.4727,16.158798,74.19661,114.73462,1281.2102,2020-02-23 06:00:00
74.4,32.4,29.557896,87.05533,2.0800827,3134.6035,63.420235,100.08831,160.73012,1292.6345,2020-02-23 21:00:00
74.4,32.4,49.554317,84.717995,0.0000122,3469.6719,82.60252,93.003685,145.99127,1292.7222,2020-02-23 00:00:00
74.4,32.4,30.071093,90.55043,19.330782,3242.3496,66.28049,104.94864,160.21928,1291.6431,2020-02-23 03:00:00
74.4,32.4,0.3027999,3.1736252,196.63947,600.09814,7.041308,63.27778,98.76605,1278.1196,2020-02-23 09:00:00
74.4,32.4,0.7012758,15.446533,139.78676,729.9352,11.08283,56.304806,84.85249,1283.5858,2020-02-23 12:00:00
74.4,32.4,0.42768705,62.227554,52.782444,1733.4591,34.238083,70.334465,104.95281,1290.8826,2020-02-23 15:00:00
74.4,32.4,4.0395603,87.63527,10.989649,2460.157,48.923443,81.832436,121.500725,1292.5533,2020-02-23 18:00:00
74.4,32.4,0.30203396,4.2101426,245.44786,920.8414,13.159001,81.446976,124.75098,1279.1353,2020-02-24 09:00:00
74.4,32.4,23.823952,73.60779,0.27188277,2718.4531,51.641087,93.59307,156.4747,1292.7592,2020-02-24 21:00:00
74.4,32.4,59.636925,110.03995,0.089525715,4491.4727,93.16421,119.32524,185.51619,1292.7081,2020-02-24 00:00:00
74.4,32.4,38.815628,122.371765,21.026344,4364.294,91.994354,130.36072,195.4275,1291.4807,2020-02-24 03:00:00
74.4,32.4,1.6517688,20.088419,238.1825,1758.2275,34.032803,115.76603,171.72327,1283.4292,2020-02-24 06:00:00
74.4,32.4,0.6729351,17.134268,133.1271,881.3874,11.6761055,66.859,100.063446,1283.7445,2020-02-24 12:00:00
74.4,32.4,0.47364494,60.15446,50.002895,1741.9193,34.885113,73.63501,111.29361,1290.1117,2020-02-24 15:00:00
74.4,32.4,1.3444777,70.749565,21.728724,2060.7307,39.469204,75.71272,116.27768,1291.3667,2020-02-24 18:00:00
74.4,32.4,1.0453334,10.73324,200.56752,1033.3658,14.3550205,92.5994,144.1967,1282.5686,2020-02-25 06:00:00
74.4,32.4,32.196575,75.68811,0.4147701,3039.805,45.903034,96.67764,150.51465,1292.2067,2020-02-25 21:00:00
74.4,32.4,51.23053,73.196884,0.0000122,3537.1812,70.591354,118.151085,192.60791,1292.9949,2020-02-25 00:00:00
74.4,32.4,35.91499,98.18326,20.515644,3871.2664,67.33808,139.29897,213.54494,1292.1589,2020-02-25 03:00:00
74.4,32.4,0.29601067,3.2770073,201.39879,679.646,6.963319,65.70814,111.84543,1277.988,2020-02-25 09:00:00
74.4,32.4,0.8925582,22.00497,135.1346,944.11017,13.979571,55.647987,86.59639,1285.1545,2020-02-25 12:00:00
74.4,32.4,0.70942295,95.54407,32.145676,2342.4883,56.848812,81.470695,124.156265,1292.9438,2020-02-25 15:00:00
74.4,32.4,20.58552,94.12142,0.4039073,2943.3364,69.28056,89.458755,143.82011,1292.7623,2020-02-25 18:00:00
74.4,32.4,0.29346907,3.9421232,243.25359,953.40967,10.754706,87.34403,138.92915,1280.3221,2020-02-26 09:00:00
74.4,32.4,0.40540442,45.233246,49.68659,1896.8206,22.806261,121.42219,196.5606,1290.7,2020-02-26 21:00:00
74.4,32.4,59.899025,86.31331,0.0000123,3937.2554,70.50362,114.960915,191.23613,1292.8962,2020-02-26 00:00:00
74.4,32.4,32.658104,95.13254,23.635523,3721.9624,55.356434,129.15335,209.35052,1291.6515,2020-02-26 03:00:00
74.4,32.4,1.0553606,11.881039,215.38966,1450.6587,20.259079,112.478676,179.69296,1284.1774,2020-02-26 06:00:00
74.4,32.4,0.731427,20.763655,173.19722,1125.1581,15.355105,76.22174,116.757866,1285.7994,2020-02-26 12:00:00
74.4,32.4,0.33563197,89.667465,65.3114,2575.612,52.914818,109.00721,164.03435,1292.7975,2020-02-26 15:00:00
74.4,32.4,0.34482354,59.994507,57.32413,2249.3364,28.86797,113.34918,170.62582,1290.1423,2020-02-26 18:00:00
74.4,32.4,0.73066103,7.127523,171.56317,888.6229,8.1406765,120.093376,194.07872,1283.2594,2020-02-27 06:00:00
74.4,32.4,0.22463666,33.732063,69.57773,1499.703,15.701448,148.74585,228.0515,1287.7633,2020-02-27 21:00:00
74.4,32.4,1.3334756,50.69884,25.652704,1816.4729,18.909044,121.31661,204.97337,1291.1672,2020-02-27 00:00:00
74.4,32.4,7.297419,42.19529,44.375282,1861.0637,17.232264,131.59196,225.25111,1290.5872,2020-02-27 03:00:00
74.4,32.4,0.23821513,3.313963,190.50531,662.4262,9.152586,115.65857,186.38452,1279.2804,2020-02-27 09:00:00
74.4,32.4,0.5721063,16.190634,150.70691,845.6761,13.463171,109.542336,174.14856,1284.1324,2020-02-27 12:00:00
74.4,32.4,0.48304543,81.64221,47.69612,2180.9556,45.375214,140.70041,219.28926,1292.1307,2020-02-27 15:00:00
74.4,32.4,0.48353285,62.48034,43.297325,2095.4333,27.112099,150.54689,228.98903,1289.9492,2020-02-27 18:00:00
74.4,32.4,0.62739503,9.4129925,147.8815,952.26996,12.643159,150.97652,237.34167,1281.7368,2020-02-28 06:00:00
74.4,32.4,0.26042813,20.276875,57.06506,492.1567,5.789025,58.475586,123.7911,1276.9978,2020-02-28 21:00:00
74.4,32.4,0.4725308,48.290348,50.843834,1791.2324,23.702871,163.96457,258.35138,1289.9502,2020-02-28 00:00:00
74.4,32.4,6.7162604,55.573704,40.418167,2251.39,30.71325,180.93927,295.26144,1290.6045,2020-02-28 03:00:00
74.4,32.4,0.2465363,4.0329576,164.985,637.5442,7.602273,117.8933,186.56908,1278.378,2020-02-28 09:00:00
74.4,32.4,0.39628246,10.242393,103.157295,567.75977,6.189567,86.36736,138.45334,1279.7736,2020-02-28 12:00:00
74.4,32.4,0.34106335,32.613556,52.54865,874.24835,15.045782,93.543625,162.5545,1286.9734,2020-02-28 15:00:00
74.4,32.4,0.13258159,21.21794,58.02777,591.2757,6.247211,71.28413,128.7813,1278.9578,2020-02-28 18:00:00
74.4,32.4,0.45623666,5.3149076,105.457085,377.21997,3.690002,69.3235,121.52776,1272.4528,2020-02-29 09:00:00
74.4,32.4,0.18383162,18.508776,71.83433,574.88275,5.5143914,57.63595,94.24713,1278.4135,2020-02-29 18:00:00
74.4,32.4,0.69382507,35.90329,35.363964,879.0598,13.479871,67.31722,116.04065,1286.245,2020-02-29 21:00:00
74.4,32.4,0.327276,29.052807,48.89748,726.60767,7.6772103,70.10245,146.23276,1280.2623,2020-02-29 00:00:00
74.4,32.4,0.5579011,15.953688,64.881805,557.6569,6.079256,77.39799,127.57134,1278.9703,2020-02-29 03:00:00
74.4,32.4,1.0017431,10.9745455,81.60725,526.0144,5.905869,90.47468,154.83636,1277.5073,2020-02-29 06:00:00
74.4,32.4,0.39328825,14.687392,78.55976,527.323,6.7739286,86.570244,158.79904,1278.1552,2020-02-29 12:00:00
74.4,32.4,0.14260878,26.463417,63.7894,680.31476,8.5999775,59.462536,108.36763,1279.7256,2020-02-29 15:00:00
74.4,32.4,0.35641748,2.8088741,145.1758,420.98993,5.560071,72.127945,129.53056,1272.3519,2020-03-01 09:00:00
74.4,32.4,2.7797568,54.802708,10.190504,1501.6505,26.334993,57.992886,93.142746,1288.3864,2020-03-01 21:00:00
74.4,32.4,4.029951,60.88111,16.396782,1454.7797,27.635754,66.7143,117.11467,1288.6864,2020-03-01 00:00:00
74.4,32.4,8.176886,35.839134,32.2073,1321.1373,12.3222885,72.55489,127.96074,1285.2288,2020-03-01 03:00:00
74.4,32.4,1.1462319,6.952537,119.390305,568.37427,6.39929,77.11751,141.86539,1275.3726,2020-03-01 06:00:00
74.4,32.4,0.6537164,10.95206,119.87804,542.1659,8.731457,47.341724,78.98075,1275.8773,2020-03-01 12:00:00
74.4,32.4,0.33897436,38.314636,54.180046,1071.938,21.488245,51.47564,81.67722,1283.8883,2020-03-01 15:00:00
74.4,32.4,0.5253128,38.058125,36.278336,1106.8965,18.365892,49.305588,77.67053,1285.2716,2020-03-01 18:00:00
74.4,32.4,0.27062938,2.9615667,160.24828,456.2581,6.8112397,52.80452,92.02973,1271.9324,2020-03-02 09:00:00
74.4,32.4,28.971306,61.610657,1.8216686,2366.2231,49.662403,77.911705,127.18585,1289.8318,2020-03-02 00:00:00
74.4,32.4,17.821291,63.076645,30.912731,2276.4353,44.57137,83.961365,134.01715,1287.8573,2020-03-02 03:00:00
74.4,32.4,0.97009474,7.817778,165.48444,762.072,11.759096,65.90385,111.17133,1276.1945,2020-03-02 06:00:00
74.4,32.4,0.61374694,13.519679,122.57994,648.73175,10.724637,41.623516,67.28808,1277.992,2020-03-02 12:00:00
74.4,32.4,0.8940901,79.9905,26.229464,1914.0443,49.67353,61.394016,96.06748,1288.8563,2020-03-02 15:00:00
74.4,32.4,8.716961,90.64913,2.388662,2463.7363,67.256744,70.6584,109.329956,1289.2988,2020-03-02 18:00:00
74.4,32.4,25.274897,73.45976,0.5097846,2783.039,58.017258,82.67381,129.40244,1289.9995,2020-03-02 21:00:00
74.4,32.4,0.623983,5.354937,171.57892,786.5664,8.036227,52.917393,81.11237,1276.8329,2020-03-03 06:00:00
74.4,32.4,0.28521755,2.7853901,183.59988,571.5381,6.0341334,42.41316,65.07585,1274.4778,2020-03-03 09:00:00
74.4,32.4,41.166584,93.481285,0.19817606,3544.9365,61.848476,87.81848,132.4047,1290.2561,2020-03-03 21:00:00
74.4,32.4,50.26228,76.66345,0.0000122,3404.018,58.963448,95.91059,155.28981,1290.0419,2020-03-03 00:00:00
74.4,32.4,14.64748,63.490627,39.212013,2616.808,34.37763,91.62091,138.57799,1287.1674,2020-03-03 03:00:00
74.4,32.4,0.70691615,14.271055,135.30249,692.9204,11.282538,41.882202,61.443073,1279.7004,2020-03-03 12:00:00
74.4,32.4,0.7164559,85.72522,31.788038,1968.2365,56.73044,61.603233,90.374565,1289.3862,2020-03-03 15:00:00
74.4,32.4,21.94699,107.65301,0.3797794,3008.967,82.99691,76.079155,111.82449,1290.1234,2020-03-03 18:00:00
74.4,32.4,0.3531447,8.0363,233.19318,1072.004,18.076777,91.422264,139.94247,1275.2716,2020-03-04 09:00:00
74.4,32.4,0.0486736,9.765082,114.43271,497.12854,3.4549203,41.675465,68.15976,1276.12,2020-03-04 21:00:00
74.4,32.4,52.471115,98.19543,0.0000122,3870.98,76.195435,101.41113,171.9717,1290.1252,2020-03-04 00:00:00
74.4,32.4,29.516115,95.41351,19.235264,3544.2349,52.039665,127.67615,223.40724,1288.5905,2020-03-04 03:00:00
74.4,32.4,2.2187223,25.574205,184.68481,1595.2767,27.868317,114.7195,181.06834,1279.6654,2020-03-04 06:00:00
74.4,32.4,0.44217074,16.73661,144.07661,916.65356,13.04008,82.39528,126.97598,1279.26,2020-03-04 12:00:00
74.4,32.4,0.25269884,30.754784,73.518265,1115.4231,15.153852,77.498886,125.84417,1285.0413,2020-03-04 15:00:00
74.4,32.4,0.06155574,14.798502,98.91576,730.5696,5.48055,58.15012,92.85753,1278.1814,2020-03-04 18:00:00
74.4,32.4,0.38757834,8.152659,105.744415,378.69373,4.175763,58.025017,97.89414,1273.1212,2020-03-05 06:00:00
74.4,32.4,0.11726229,10.740795,83.538414,316.24722,3.215939,22.20087,40.179466,1274.2976,2020-03-05 21:00:00
74.4,32.4,1.0868348,31.562943,52.309055,962.453,9.600479,51.8417,89.98307,1281.5016,2020-03-05 00:00:00
74.4,32.4,0.77571374,11.515947,93.77719,473.20752,5.5923805,45.33511,79.78406,1275.986,2020-03-05 03:00:00
74.4,32.4,0.7700386,6.647681,104.83812,385.26605,4.5310316,77.09378,122.72338,1275.0619,2020-03-05 09:00:00
74.4,32.4,0.32316762,8.917517,87.052605,356.36484,5.400623,38.24046,68.14499,1275.1366,2020-03-05 12:00:00
74.4,32.4,0.3713538,24.660765,49.155136,594.11273,10.10099,37.280704,76.99551,1281.952,2020-03-05 15:00:00
74.4,32.4,0.13620251,20.487574,63.577538,522.88556,5.595723,31.720806,65.77551,1278.2894,2020-03-05 18:00:00
74.4,32.4,0.32640556,7.2710066,92.15564,328.86832,2.6817133,56.889088,83.80972,1272.1448,2020-03-06 09:00:00
74.4,32.4,0.21307756,23.012417,49.988132,628.8453,5.885954,30.416473,47.69428,1279.785,2020-03-06 21:00:00
74.4,32.4,0.110856034,14.504449,72.41501,392.24442,4.1785607,23.676954,39.191788,1276.968,2020-03-06 00:00:00
74.4,32.4,0.30499336,12.1215925,75.796875,373.0914,3.4058986,26.494247,44.924282,1275.1622,2020-03-06 03:00:00
74.4,32.4,0.37232867,5.6634197,96.2917,285.21527,2.294692,44.68468,70.45462,1270.5221,2020-03-06 06:00:00
74.4,32.4,0.211476,8.483354,91.09366,323.2113,2.8766985,36.779552,53.201984,1273.1914,2020-03-06 12:00:00
74.4,32.4,0.11252723,16.835997,69.18454,445.83948,4.7746086,31.352345,48.209568,1277.2139,2020-03-06 15:00:00
74.4,32.4,0.3640423,27.825232,47.414944,671.708,7.710901,32.768856,52.482815,1280.6625,2020-03-06 18:00:00
74.4,32.4,0.47521168,5.806706,90.02959,336.61044,2.8875492,33.631298,53.908085,1276.8365,2020-03-07 09:00:00
74.4,32.4,0.17756464,19.187437,55.70966,533.35864,5.4729023,30.688635,47.78898,1278.8959,2020-03-07 00:00:00
74.4,32.4,0.62767357,14.517714,63.10722,478.4342,4.4760213,30.542166,45.793297,1277.507,2020-03-07 03:00:00
74.4,32.4,0.65869516,6.7294955,83.443016,338.4346,2.4811697,33.723774,49.611427,1275.2367,2020-03-07 06:00:00
74.4,32.4,0.2799254,10.860875,71.365395,386.7082,3.5474055,39.70714,61.154373,1279.6031,2020-03-07 12:00:00
74.4,32.4,0.037184123,15.070494,65.64914,445.67322,4.3206,36.119987,56.903408,1280.4932,2020-03-07 15:00:00
74.4,32.4,0.054522786,14.169186,70.13902,446.83255,4.135376,33.89932,52.74213,1280.0012,2020-03-07 18:00:00
74.4,32.4,0.019636558,12.129294,76.426704,425.9785,3.7511399,23.397657,35.038307,1279.3632,2020-03-07 21:00:00
74.4,32.4,0.44126552,2.8427627,115.217834,309.75403,3.73972,35.60095,56.490078,1275.7538,2020-03-08 06:00:00
74.4,32.4,0.34123743,2.310459,133.38826,312.63327,3.6159122,36.533054,58.133434,1276.0426,2020-03-08 09:00:00
74.4,32.4,0.48019046,27.76003,33.597908,751.02783,10.565583,41.26825,73.65186,1287.079,2020-03-08 21:00:00
74.4,32.4,0.12805544,10.271743,80.99667,392.07587,3.6791513,17.599161,25.823328,1278.8209,2020-03-08 00:00:00
74.4,32.4,1.6455019,11.264346,70.123825,453.6199,4.600386,26.313755,39.360023,1280.1814,2020-03-08 03:00:00
74.4,32.4,0.5505548,9.234661,102.38886,396.0516,5.9466867,46.18999,75.409676,1278.661,2020-03-08 12:00:00
74.4,32.4,0.2696197,24.482332,58.933735,682.3573,10.7861805,47.589203,78.785774,1283.8907,2020-03-08 15:00:00
74.4,32.4,0.35680047,24.53736,47.154533,671.3223,9.363157,41.58076,72.59344,1285.4965,2020-03-08 18:00:00
74.4,32.4,0.5040398,3.367921,135.72008,408.75415,3.644601,40.660637,69.682785,1278.9081,2020-03-09 09:00:00
74.4,32.4,14.869889,63.179512,0.9310654,1890.6124,40.890835,51.249817,89.012665,1290.0432,2020-03-09 21:00:00
74.4,32.4,0.8812776,31.870565,20.838352,890.535,11.965779,45.767597,84.78481,1288.1925,2020-03-09 00:00:00
74.4,32.4,3.9359462,17.252068,42.011738,803.91925,8.88227,48.33254,88.7138,1287.4836,2020-03-09 03:00:00
74.4,32.4,1.2930187,6.615925,112.71369,557.4409,5.0929713,48.076023,80.95279,1283.1372,2020-03-09 06:00:00
74.4,32.4,0.7114075,8.61228,102.920616,479.38608,6.5243635,32.764782,53.486645,1281.4718,2020-03-09 12:00:00
74.4,32.4,0.3483052,30.029736,52.331116,838.37756,16.148493,31.16127,49.519226,1286.2498,2020-03-09 15:00:00
74.4,32.4,0.9938049,45.624332,23.045382,1167.7599,23.231302,35.589973,58.70941,1288.4236,2020-03-09 18:00:00
74.4,32.4,0.3216705,3.062943,181.65489,547.0132,6.2497177,52.885754,88.53728,1278.4269,2020-03-10 09:00:00
74.4,32.4,21.344522,109.08731,5.025149,3114.7744,68.98142,82.61654,127.161766,1290.0818,2020-03-10 18:00:00
74.4,32.4,41.399994,68.85665,0.0000122,2690.1057,58.210014,72.47283,131.79892,1290.3451,2020-03-10 00:00:00
74.4,32.4,21.090221,62.59236,32.731186,2500.9963,28.088356,92.449066,155.29707,1289.3688,2020-03-10 03:00:00
74.4,32.4,0.9423459,8.26087,174.72339,867.00024,9.920222,66.31868,108.05825,1283.2902,2020-03-10 06:00:00
74.4,32.4,0.60072553,12.076252,149.8913,603.3357,9.728047,44.781418,71.70408,1280.1033,2020-03-10 12:00:00
74.4,32.4,0.72585636,85.072075,36.28631,1978.4569,49.52201,66.215416,102.49811,1289.886,2020-03-10 15:00:00
74.4,32.4,15.157195,86.70784,5.067799,2744.4663,38.795155,86.320786,136.77017,1289.2902,2020-03-10 21:00:00
74.4,32.4,0.3829129,3.1408799,132.29161,342.8705,9.615508,54.391804,102.39075,1276.5203,2020-03-11 06:00:00
74.4,32.4,0.020611424,6.4920287,102.28731,276.0076,1.9335743,12.4071045,19.080055,1272.0443,2020-03-11 21:00:00
74.4,32.4,0.30889282,28.75629,50.48961,862.32306,10.050031,64.750786,126.791176,1285.3489,2020-03-11 00:00:00
74.4,32.4,1.7853949,14.872929,71.842926,558.64417,6.5510902,60.857132,118.41107,1281.3086,2020-03-11 03:00:00
74.4,32.4,0.23361935,5.498734,123.096725,410.40717,9.55061,70.37324,113.6515,1276.1702,2020-03-11 09:00:00
74.4,32.4,0.24246275,10.729964,90.65048,429.66205,5.619689,56.994,87.94142,1277.4083,2020-03-11 12:00:00
74.4,32.4,0.03976055,9.62705,95.22634,322.12656,3.4167612,29.23647,45.56434,1274.1605,2020-03-11 15:00:00
74.4,32.4,0.005988454,7.3394456,103.04925,274.02795,2.1926098,18.268757,27.358046,1271.1506,2020-03-11 18:00:00
74.4,32.4,0.32821605,2.7168703,114.99653,267.13837,2.8967407,41.628017,82.91314,1274.4828,2020-03-12 09:00:00
74.4,32.4,0.011837642,6.305332,103.44661,288.53632,1.9447279,11.504865,20.43372,1274.3722,2020-03-12 00:00:00
74.4,32.4,0.28577462,5.7170515,97.55618,293.0346,2.175341,18.7236,32.341564,1275.0181,2020-03-12 03:00:00
74.4,32.4,0.5121521,3.1133745,109.87684,268.79675,2.980022,34.235287,64.89767,1274.0076,2020-03-12 06:00:00
74.4,32.4,0.36849883,7.300042,91.097946,308.73462,3.2694297,26.366224,51.312973,1275.9421,2020-03-12 12:00:00
74.4,32.4,0.15180035,14.068098,76.77324,404.1912,4.3551383,19.947437,35.564457,1279.0251,2020-03-12 15:00:00
74.4,32.4,0.36209258,32.119114,51.959625,702.15643,13.698241,20.142513,36.2204,1284.6886,2020-03-12 18:00:00
74.4,32.4,0.49188885,42.64584,41.072735,928.0274,17.257889,27.306969,55.84693,1284.7749,2020-03-12 21:00:00
74.4,32.4,0.6665985,4.5318723,116.44925,302.07822,3.2020125,30.862408,72.67783,1276.647,2020-03-13 06:00:00
74.4,32.4,0.1735259,31.026535,49.655605,681.1229,10.094863,28.301725,60.91768,1284.2756,2020-03-13 21:00:00
74.4,32.4,0.15375008,15.252536,74.1177,403.76553,3.4972694,18.992939,34.881214,1279.0963,2020-03-13 00:00:00
74.4,32.4,1.9186729,13.209775,69.133995,447.20593,4.9659605,19.30716,36.59029,1280.0498,2020-03-13 03:00:00
74.4,32.4,0.5107246,4.2690563,117.27858,324.3916,2.9128954,43.207535,94.085884,1277.4124,2020-03-13 09:00:00
74.4,32.4,0.22696938,8.761294,99.040306,389.55203,4.001971,27.652245,64.83073,1278.6614,2020-03-13 12:00:00
74.4,32.4,0.20388597,18.451569,68.5498,498.59134,5.527761,27.254047,51.390408,1281.499,2020-03-13 15:00:00
74.4,32.4,0.17631124,14.410302,71.983116,381.20892,4.2701855,22.055443,37.171593,1279.1323,2020-03-13 18:00:00
74.4,32.4,0.3535625,2.3680656,128.28613,263.2374,2.7727935,37.407616,82.94149,1272.9648,2020-03-14 09:00:00
74.4,32.4,0.82362133,47.283226,25.377184,1092.0172,10.780901,39.14026,79.42083,1286.1362,2020-03-14 00:00:00
74.4,32.4,2.3714974,17.018652,62.713684,610.34766,5.022363,35.664238,71.736115,1281.0347,2020-03-14 03:00:00
74.4,32.4,0.5090882,2.7196403,122.10805,274.4129,2.8894987,32.590527,73.691414,1272.9791,2020-03-14 06:00:00
74.4,32.4,0.67391,7.169306,95.72991,300.70062,3.4326499,32.424835,56.07463,1275.3059,2020-03-14 12:00:00
74.4,32.4,0.80495965,51.24301,32.18683,1042.8094,23.690046,38.915413,62.63408,1287.6687,2020-03-14 15:00:00
74.4,32.4,6.731301,62.43909,9.917023,1493.6722,33.803013,44.670803,72.8054,1288.2148,2020-03-14 18:00:00
74.4,32.4,10.049879,65.888176,2.059036,1744.8405,36.901134,50.898796,82.82464,1288.8613,2020-03-14 21:00:00
74.4,32.4,0.2798558,2.623724,162.49368,403.0485,4.3476176,39.061096,64.85888,1274.4921,2020-03-15 09:00:00
74.4,32.4,0.7311485,46.749664,34.34121,1359.6617,19.920662,62.862335,96.55853,1288.2906,2020-03-15 21:00:00
74.4,32.4,47.272858,71.948105,0.0000122,2735.8018,59.560898,66.61222,105.79468,1289.7775,2020-03-15 00:00:00
74.4,32.4,16.742603,50.088036,30.480848,2004.8827,22.37565,59.39422,92.16315,1286.3606,2020-03-15 03:00:00
74.4,32.4,0.93656635,5.875373,145.25638,543.1195,5.806015,42.45376,68.926285,1275.7301,2020-03-15 06:00:00
74.4,32.4,0.45985758,10.108157,147.6708,477.56335,7.405084,43.706177,71.123474,1276.5284,2020-03-15 12:00:00
74.4,32.4,0.5874256,69.867546,41.098797,1583.4778,38.989014,64.44858,101.2869,1288.8563,2020-03-15 15:00:00
74.4,32.4,0.374348,48.37763,47.805412,1364.8677,25.11697,63.278465,97.79104,1286.3774,2020-03-15 18:00:00
74.4,32.4,0.30830094,2.6915789,174.49757,521.42914,5.3915586,51.89811,84.934395,1280.6715,2020-03-16 09:00:00
74.4,32.4,3.2944853,66.84815,11.491543,1801.419,34.48181,68.23676,104.6066,1288.8381,2020-03-16 00:00:00
74.4,32.4,5.1472855,28.700233,60.515556,1359.7627,17.410246,66.921814,104.29297,1287.49,2020-03-16 03:00:00
74.4,32.4,0.6201184,4.5140653,157.96756,656.4412,8.55012,56.829807,91.615555,1282.8156,2020-03-16 06:00:00
74.4,32.4,0.63978976,12.128025,125.83763,621.16675,8.799976,47.159878,72.551796,1283.1085,2020-03-16 12:00:00
