longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time
74.4,31.6,10.694369,52.643402,89.57645,1129.3901,10.026622,77.57336,119.662125,1274.816,2022-06-02 03:00:00
74.4,31.6,0.9036995,8.094754,186.28937,365.41226,9.904973,48.695705,84.282616,1267.9574,2022-06-02 06:00:00
74.4,31.6,0.72627413,11.330898,165.20827,275.65192,8.464483,36.733597,66.07368,1267.9841,2022-06-02 12:00:00
74.4,31.6,25.061472,84.63367,40.017292,1359.993,16.031927,53.659058,81.96899,1274.2441,2022-06-02 15:00:00
74.4,31.6,6.7029953,82.871346,27.187582,1112.5465,17.01271,51.510628,78.547905,1274.4988,2022-06-02 18:00:00
74.4,31.6,0.27303174,62.661827,36.155094,857.92236,19.362413,58.78928,90.4485,1275.8864,2022-06-02 21:00:00
74.4,31.6,0.7043571,5.958155,184.12675,274.29257,9.366499,35.592518,61.264393,1267.6764,2022-06-03 09:00:00
74.4,31.6,5.376309,90.09263,22.814344,1463.7799,28.14838,92.75503,145.26096,1276.797,2022-06-03 21:00:00
74.4,31.6,0.79277384,43.453403,30.387587,887.3483,16.031279,67.70226,100.3353,1276.8167,2022-06-03 00:00:00
74.4,31.6,11.975203,60.147217,93.50606,1247.7582,13.180065,73.875694,108.96034,1275.3904,2022-06-03 03:00:00
74.4,31.6,1.0774343,8.764296,183.9053,369.3695,14.781036,37.895496,61.662697,1268.8584,2022-06-03 06:00:00
74.4,31.6,0.72710973,10.795141,162.15848,280.6566,8.131637,32.13843,54.177406,1267.7792,2022-06-03 12:00:00
74.4,31.6,24.745302,91.43885,35.237686,1429.683,17.012049,56.26661,84.529396,1274.6636,2022-06-03 15:00:00
74.4,31.6,18.607729,103.79766,21.117098,1620.5374,23.478535,71.11589,109.67506,1275.2545,2022-06-03 18:00:00
74.4,31.6,0.6691401,6.6779523,212.23253,335.60733,13.06625,44.439064,77.37612,1266.3849,2022-06-04 09:00:00
74.4,31.6,8.115331,56.442932,22.692423,1331.2068,19.53254,87.46667,128.58298,1276.9178,2022-06-04 00:00:00
74.4,31.6,10.146357,52.938404,92.75506,1099.6267,10.697259,64.296394,93.40568,1273.9648,2022-06-04 03:00:00
74.4,31.6,1.0161572,8.675669,191.14526,394.05225,14.08091,44.867867,74.91431,1267.4457,2022-06-04 06:00:00
74.4,31.6,11.265292,79.8256,15.464223,1387.7279,25.146284,104.367966,159.64857,1277.2526,2022-06-04 21:00:00
74.4,31.6,0.6364473,12.151734,194.6708,339.86914,14.474315,46.880405,82.11285,1266.3267,2022-06-04 12:00:00
74.4,31.6,48.968216,101.69975,45.896942,1939.6343,25.744051,79.07614,121.90264,1275.3435,2022-06-04 15:00:00
74.4,31.6,21.923626,100.63851,25.80794,1596.0798,26.05855,83.42912,128.89409,1275.3048,2022-06-04 18:00:00
74.4,31.6,1.0973842,11.411419,225.25919,510.6314,31.368498,68.73569,112.797966,1266.6436,2022-06-05 06:00:00
74.4,31.6,0.24859048,76.75011,43.17824,1148.9055,22.225521,78.45397,125.58624,1275.0249,2022-06-05 21:00:00
74.4,31.6,51.872616,62.65792,22.909435,2258.8743,23.231663,109.13763,160.90544,1277.3118,2022-06-05 00:00:00
74.4,31.6,12.673623,83.68335,103.77542,1690.0996,12.179819,97.224785,142.91933,1274.8553,2022-06-05 03:00:00
74.4,31.6,0.66524065,6.876237,215.38649,340.0684,16.640625,51.255875,89.43491,1265.0365,2022-06-05 09:00:00
74.4,31.6,0.59494597,12.872491,203.55342,376.83115,16.121975,54.85229,94.90043,1265.5905,2022-06-05 12:00:00
74.4,31.6,72.956085,123.57705,33.689095,2509.6035,31.592508,93.576836,145.51358,1275.811,2022-06-05 15:00:00
74.4,31.6,47.698734,116.683426,17.309383,2270.3442,27.33987,88.48324,137.18462,1274.658,2022-06-05 18:00:00
74.4,31.6,0.97044295,7.637671,177.3497,348.12637,15.286016,41.745827,81.28073,1264.5593,2022-06-06 06:00:00
74.4,31.6,0.05069296,19.402765,85.22804,440.02008,11.514823,44.217285,71.81981,1272.3175,2022-06-06 21:00:00
74.4,31.6,1.4276893,56.1002,28.550873,1279.9415,21.85296,95.17917,144.01564,1277.0916,2022-06-06 00:00:00
74.4,31.6,13.795239,97.26877,106.85521,1993.506,21.517908,118.040855,177.47563,1275.3553,2022-06-06 03:00:00
74.4,31.6,0.7191019,6.211179,185.4666,294.1719,9.43474,38.315174,73.77747,1263.9489,2022-06-06 09:00:00
74.4,31.6,0.5512163,11.858693,165.86018,308.46698,8.454862,40.656174,76.79524,1264.5613,2022-06-06 12:00:00
74.4,31.6,0.8564882,72.66178,58.906437,902.40356,14.267214,51.09196,80.503624,1271.2125,2022-06-06 15:00:00
74.4,31.6,0.30415776,49.3779,69.00586,745.9085,14.51657,49.831005,79.82094,1271.0281,2022-06-06 18:00:00
74.4,31.6,0.7072121,6.370305,190.35028,297.7567,11.941953,41.80352,78.37786,1263.3546,2022-06-07 09:00:00
74.4,31.6,0.077014305,40.390343,63.792114,718.82263,15.425214,56.84617,94.2307,1273.477,2022-06-07 21:00:00
74.4,31.6,0.17380443,22.868214,50.636013,625.3229,12.000248,60.742073,92.587074,1275.527,2022-06-07 00:00:00
74.4,31.6,13.68212,60.03621,81.55857,1232.7574,16.049091,76.9257,120.93516,1273.1008,2022-06-07 03:00:00
74.4,31.6,1.1278487,9.019904,180.53438,378.31107,16.720112,45.196743,85.29773,1264.5448,2022-06-07 06:00:00
74.4,31.6,0.75753945,12.276238,169.1265,322.4219,10.018,47.084988,89.32448,1264.08,2022-06-07 12:00:00
74.4,31.6,12.411454,101.97819,32.127583,1421.1567,15.979494,61.288208,96.9138,1272.1652,2022-06-07 15:00:00
74.4,31.6,8.764938,89.80974,33.479,1424.7446,18.367807,61.702316,99.26406,1272.0585,2022-06-07 18:00:00
74.4,31.6,1.2510995,8.873814,162.7554,355.7803,17.889462,40.033737,85.186874,1265.3359,2022-06-08 06:00:00
74.4,31.6,1.0492328,54.253876,23.018934,1185.8727,23.07652,94.11082,149.22002,1277.4049,2022-06-08 00:00:00
74.4,31.6,9.139739,56.491676,100.7947,1181.4412,17.267714,72.95955,121.06621,1273.2936,2022-06-08 03:00:00
74.4,31.6,0.6548305,5.4159265,164.8822,245.03879,9.5582695,37.170544,81.50077,1263.777,2022-06-08 09:00:00
74.4,31.6,0.8025921,12.31224,158.57692,308.44208,10.682301,42.548107,90.53791,1264.1372,2022-06-08 12:00:00
74.4,31.6,22.497995,100.24555,25.924158,1516.8612,16.54596,57.471962,96.11566,1272.3152,2022-06-08 15:00:00
74.4,31.6,4.1510434,82.6734,25.825836,1198.3761,15.979006,51.867046,87.55663,1272.1443,2022-06-08 18:00:00
74.4,31.6,0.08272423,29.487019,54.92635,546.1908,12.777272,44.93562,76.94133,1272.7748,2022-06-08 21:00:00
74.4,31.6,1.0496507,8.756043,181.90929,400.75482,17.019535,48.78341,105.46211,1264.5859,2022-06-09 06:00:00
74.4,31.6,1.1328797,45.924526,22.069311,1053.0442,21.098032,80.45091,129.62163,1277.5048,2022-06-09 00:00:00
74.4,31.6,8.964159,57.174896,105.8361,1223.133,19.841385,76.5408,128.80092,1272.5907,2022-06-09 03:00:00
74.4,31.6,0.60709697,5.7241464,193.36916,310.41205,12.050128,47.92727,99.00127,1263.0591,2022-06-09 09:00:00
74.4,31.6,0.76109076,13.773356,175.46808,350.6434,12.314316,52.0139,108.90561,1263.3549,2022-06-09 12:00:00
74.4,31.6,53.81455,125.15185,15.28166,2304.7092,22.58991,81.15142,135.80533,1274.1766,2022-06-09 15:00:00
74.4,31.6,32.22993,112.33414,6.774698,2049.6145,21.41492,77.75117,129.66953,1274.556,2022-06-09 18:00:00
74.4,31.6,6.6427274,93.06175,6.147832,1568.0244,20.52776,89.15973,146.41965,1276.776,2022-06-09 21:00:00
74.4,31.6,0.5874082,5.5149493,185.77795,303.48373,10.724416,42.129646,108.66635,1263.0924,2022-06-10 09:00:00
74.4,31.6,0.5816112,30.78415,51.493023,744.39014,8.889907,62.62412,93.63909,1275.4993,2022-06-10 00:00:00
74.4,31.6,7.6847363,48.629875,99.957825,1052.7864,11.141484,70.70714,116.04134,1274.0603,2022-06-10 03:00:00
74.4,31.6,1.0598868,11.791051,237.83144,594.1273,21.985912,69.361725,138.13637,1267.3514,2022-06-10 06:00:00
74.4,31.6,0.35969022,10.902968,139.37115,260.85947,8.077167,32.45878,82.487755,1262.6078,2022-06-10 12:00:00
74.4,31.6,20.772415,76.34185,36.786674,1280.1779,14.590346,41.812016,76.89328,1269.4684,2022-06-10 15:00:00
74.4,31.6,7.8310876,77.41887,30.657482,1252.0798,16.5923,45.63174,84.31131,1270.7023,2022-06-10 18:00:00
74.4,31.6,0.10549428,40.51641,51.1656,705.7797,14.806749,47.450005,85.6828,1272.7618,2022-06-10 21:00:00
74.4,31.6,0.50679034,6.3494744,232.53606,384.16064,15.036591,56.368866,102.96005,1263.3695,2022-06-11 09:00:00
74.4,31.6,0.15416788,52.818794,35.106915,860.2802,16.53642,64.743965,111.21618,1274.0244,2022-06-11 21:00:00
74.4,31.6,12.76164,60.764145,20.65694,1414.4928,25.368496,89.12923,141.05261,1277.5405,2022-06-11 00:00:00
74.4,31.6,7.924918,64.86313,118.871216,1326.4205,12.835555,78.01455,119.2141,1273.1515,2022-06-11 03:00:00
74.4,31.6,0.9526516,11.267573,234.37593,544.1004,19.028208,62.21882,106.64323,1265.6063,2022-06-11 06:00:00
74.4,31.6,0.66437024,13.294189,191.26624,369.8031,14.585554,58.659416,109.93604,1263.401,2022-06-11 12:00:00
74.4,31.6,1.0720725,77.7492,64.417046,1026.1213,16.960556,59.009045,98.74933,1269.5939,2022-06-11 15:00:00
74.4,31.6,1.799809,78.54527,31.220545,1104.7444,17.911154,60.30053,101.04918,1272.2379,2022-06-11 18:00:00
74.4,31.6,0.5415721,5.539053,199.97719,322.96957,11.444841,50.417946,107.103226,1260.6176,2022-06-12 09:00:00
74.4,31.6,0.43719196,35.965187,39.12732,770.89844,18.659618,67.63653,125.414665,1275.4468,2022-06-12 00:00:00
74.4,31.6,7.2828307,48.0683,102.252235,1018.1463,19.028313,69.33864,133.05817,1270.8566,2022-06-12 03:00:00
74.4,31.6,0.8034974,6.7647634,182.82668,365.64456,13.877755,50.85632,112.65355,1261.7449,2022-06-12 06:00:00
74.4,31.6,0.6474842,12.014784,185.88702,360.20456,12.397296,50.427414,109.395966,1260.6012,2022-06-12 12:00:00
74.4,31.6,30.396278,107.34417,33.48791,1845.6969,19.736134,70.74749,120.78796,1272.3496,2022-06-12 15:00:00
74.4,31.6,9.5781145,84.472336,28.874308,1377.5619,18.043142,59.764774,100.64864,1270.896,2022-06-12 18:00:00
74.4,31.6,0.20764616,51.17515,42.198902,924.3907,18.306461,65.67468,108.90463,1274.8596,2022-06-12 21:00:00
74.4,31.6,0.5634021,5.2132225,182.52888,295.36945,11.550754,47.851303,98.59002,1260.2158,2022-06-13 09:00:00
74.4,31.6,0.43304878,28.394768,46.716106,845.59796,12.708579,78.96299,118.76414,1276.3402,2022-06-13 00:00:00
74.4,31.6,6.110591,41.429577,103.70939,911.7193,8.331193,70.700806,107.34123,1272.4587,2022-06-13 03:00:00
74.4,31.6,0.86167586,7.5357194,190.23746,404.95422,13.282252,57.255367,110.44855,1262.3699,2022-06-13 06:00:00
74.4,31.6,0.6985601,10.865801,168.17676,309.51065,11.464211,48.678402,93.66472,1260.691,2022-06-13 12:00:00
74.4,31.6,1.5120151,78.090996,59.981087,1037.2722,15.424029,57.41291,92.72564,1268.9009,2022-06-13 15:00:00
74.4,31.6,0.7399223,69.82016,49.79633,1016.4274,17.33546,61.14285,98.6148,1270.4692,2022-06-13 18:00:00
74.4,31.6,0.05257306,28.635899,69.29504,638.3608,14.209766,55.967327,94.098946,1269.963,2022-06-13 21:00:00
74.4,31.6,0.6245401,4.8203826,165.11386,252.83127,8.879346,43.131287,84.861694,1259.9142,2022-06-14 09:00:00
74.4,31.6,0.047350567,14.110864,65.29311,324.95282,9.263581,35.674824,64.28258,1268.1442,2022-06-14 21:00:00
74.4,31.6,0.10702621,10.268313,67.466095,344.69928,11.5392065,42.00845,72.78896,1270.0035,2022-06-14 00:00:00
74.4,31.6,4.863356,20.060133,70.76659,444.82822,14.9592285,38.60363,72.72658,1267.2092,2022-06-14 03:00:00
74.4,31.6,1.1223651,7.19036,143.42036,304.21094,15.122448,42.30871,83.45649,1260.8875,2022-06-14 06:00:00
74.4,31.6,0.80830204,10.216767,146.06773,271.17505,8.026908,45.92497,91.9555,1259.7435,2022-06-14 12:00:00
74.4,31.6,3.908093,74.372574,41.941425,989.2092,13.383847,51.646866,85.754524,1267.7009,2022-06-14 15:00:00
74.4,31.6,0.6872796,58.201992,39.96501,854.54626,14.232049,51.084717,86.68775,1268.9003,2022-06-14 18:00:00
74.4,31.6,0.62224215,4.7216287,157.4526,232.6891,8.962278,41.736916,81.083534,1259.6311,2022-06-15 09:00:00
74.4,31.6,0.11865495,45.955048,37.148857,757.8787,14.991572,56.00806,95.473785,1273.5043,2022-06-15 21:00:00
74.4,31.6,0.1107864,8.562783,60.735424,271.68637,8.443129,30.558386,54.208046,1268.8716,2022-06-15 00:00:00
74.4,31.6,4.2928514,18.505896,71.08443,403.18808,11.964305,30.49084,59.026104,1266.7223,2022-06-15 03:00:00
74.4,31.6,1.0962875,7.096615,145.18219,300.1476,16.131712,41.060917,76.7263,1261.2667,2022-06-15 06:00:00
74.4,31.6,0.8401244,10.297908,140.4551,254.36244,7.7149863,41.376667,82.021904,1259.8528,2022-06-15 12:00:00
74.4,31.6,24.478258,88.83788,24.615396,1454.9415,15.349523,56.96907,93.553444,1270.7839,2022-06-15 15:00:00
74.4,31.6,12.178775,89.68081,8.9771805,1413.3713,16.980402,57.966915,96.1353,1271.8925,2022-06-15 18:00:00
74.4,31.6,1.3279397,7.386407,134.41005,321.57498,11.548908,40.182354,89.40428,1260.8375,2022-06-16 06:00:00
74.4,31.6,0.0411184,6.3394527,113.851074,327.87372,6.903986,48.958538,78.35015,1267.8058,2022-06-16 00:00:00
74.4,31.6,4.3021474,21.193811,95.58255,463.9372,11.079859,51.845078,91.7732,1266.7239,2022-06-16 03:00:00
74.4,31.6,0.67662567,4.726102,143.30241,239.17758,8.8426485,35.115948,77.04049,1258.8203,2022-06-16 09:00:00
74.4,31.6,0.8370606,10.367593,132.02415,265.18747,9.29667,40.391426,89.60315,1259.3413,2022-06-16 12:00:00
74.4,31.6,10.607711,69.53657,41.71223,1109.4661,12.913962,54.64534,99.105576,1269.0819,2022-06-16 15:00:00
74.4,31.6,1.4418944,49.91396,44.420948,823.3585,10.128008,48.862236,83.89852,1269.5546,2022-06-16 18:00:00
74.4,31.6,0.0472113,27.976042,47.335247,589.8528,9.78879,52.564877,89.89533,1272.3031,2022-06-16 21:00:00
74.4,31.6,0.69713265,5.811704,153.65326,267.34445,9.995601,52.52703,110.170845,1259.2635,2022-06-17 09:00:00
74.4,31.6,0.043451108,14.692943,77.61063,389.9655,10.490048,47.716248,74.450134,1269.4489,2022-06-17 21:00:00
74.4,31.6,0.07119993,7.596993,82.847244,305.3458,5.8918853,57.703945,94.670494,1269.2539,2022-06-17 00:00:00
74.4,31.6,2.9495225,16.396957,96.24914,407.5526,9.422624,56.040825,98.72315,1265.268,2022-06-17 03:00:00
74.4,31.6,0.9380461,6.412477,137.81715,288.90582,11.51155,48.380024,97.49231,1260.3802,2022-06-17 06:00:00
74.4,31.6,0.8809991,11.715936,144.91113,303.0743,10.513997,53.950054,109.28734,1260.3156,2022-06-17 12:00:00
74.4,31.6,0.426364,33.636047,92.3597,542.39874,10.538914,52.19568,93.82989,1263.676,2022-06-17 15:00:00
74.4,31.6,0.96400183,52.494915,48.038578,866.4847,11.931473,56.344772,91.457344,1269.4819,2022-06-17 18:00:00
74.4,31.6,0.7146628,6.6798263,163.35342,323.35965,10.26052,52.70898,87.40051,1261.784,2022-06-18 09:00:00
74.4,31.6,0.097904265,23.39239,54.432926,511.82797,10.664566,51.548717,78.93256,1271.5773,2022-06-18 21:00:00
74.4,31.6,0.06327916,9.801005,85.58099,342.677,10.575239,50.56158,82.206856,1267.0234,2022-06-18 00:00:00
74.4,31.6,4.022779,23.527176,86.31701,511.57715,11.311737,48.35106,78.02009,1265.668,2022-06-18 03:00:00
74.4,31.6,1.3640445,7.7693167,141.03857,361.03854,10.874754,49.475075,77.03032,1263.144,2022-06-18 06:00:00
74.4,31.6,0.60525167,13.6822195,119.53955,300.15485,7.991256,47.42278,82.98076,1261.8767,2022-06-18 12:00:00
74.4,31.6,0.39899817,32.42385,80.51484,510.86783,10.857485,46.024055,73.73152,1264.8796,2022-06-18 15:00:00
74.4,31.6,0.95202494,46.24766,45.79305,766.1678,12.465455,50.26879,76.80262,1269.3428,2022-06-18 18:00:00
74.4,31.6,0.6094819,6.0042796,201.61447,363.8372,12.519212,48.065228,72.580925,1261.7151,2022-06-19 09:00:00
74.4,31.6,0.2750859,17.574408,45.969994,479.37537,11.880431,55.383286,82.51673,1273.9401,2022-06-19 00:00:00
74.4,31.6,3.6587193,20.161795,94.37158,520.19995,22.114351,54.866745,87.92556,1267.0248,2022-06-19 03:00:00
74.4,31.6,0.95058006,7.3993382,176.09819,402.64676,17.506271,50.26538,77.15414,1262.7437,2022-06-19 06:00:00
74.4,31.6,0.67836654,12.695047,202.7305,375.1123,13.972051,44.469772,67.73833,1262.2961,2022-06-19 12:00:00
74.4,31.6,50.99162,152.50117,33.70083,2764.4001,28.681492,92.61649,136.38467,1276.5437,2022-06-19 15:00:00
74.4,31.6,49.631264,167.04147,0.17551045,3382.5315,29.434298,115.07681,167.75053,1275.856,2022-06-19 18:00:00
74.4,31.6,1.1061928,123.97995,17.652954,2086.2378,26.170033,94.887054,138.38287,1274.5519,2022-06-19 21:00:00
74.4,31.6,0.5470731,6.5825486,249.48917,472.53217,14.317349,64.6141,97.696335,1262.5502,2022-06-20 09:00:00
74.4,31.6,54.13455,139.41776,1.2972437,3631.6204,45.33219,160.14595,233.35948,1277.722,2022-06-20 00:00:00
74.4,31.6,9.562865,89.98125,108.63159,2016.9403,27.658268,126.37623,184.8803,1272.3741,2022-06-20 03:00:00
74.4,31.6,0.8245962,10.046023,260.2906,670.8063,19.142338,78.69421,116.23785,1265.1786,2022-06-20 06:00:00
74.4,31.6,0.3883443,11.101213,244.3944,486.73364,15.990299,76.70792,119.7954,1262.4937,2022-06-20 12:00:00
74.4,31.6,0.3478526,55.611897,131.33612,991.90607,15.403627,73.951004,109.3521,1268.5767,2022-06-20 15:00:00
74.4,31.6,1.0144163,70.46253,59.691616,1270.2925,15.746362,72.82615,106.1402,1272.183,2022-06-20 18:00:00
74.4,31.6,0.09170691,35.558075,65.263535,883.4736,12.69333,69.36691,101.20209,1273.698,2022-06-20 21:00:00
74.4,31.6,0.73783326,7.5132694,179.09746,349.92413,9.056284,63.974796,107.902756,1264.4889,2022-06-21 09:00:00
74.4,31.6,0.171228,35.98289,67.94691,1047.6766,17.615799,104.085495,154.80544,1272.4459,2022-06-21 00:00:00
74.4,31.6,1.7475319,31.45421,111.54652,662.94586,9.006287,78.96978,120.431015,1266.5642,2022-06-21 03:00:00
74.4,31.6,1.3912015,14.839989,157.8054,527.4197,15.204685,75.00184,115.58566,1266.3654,2022-06-21 06:00:00
74.4,31.6,0.023588242,11.387664,89.5859,328.37277,5.7999744,60.51897,93.29622,1269.6023,2022-06-21 21:00:00
74.4,31.6,0.79367906,18.801182,118.08189,355.11624,8.727836,90.10744,175.91418,1266.9482,2022-06-21 12:00:00
74.4,31.6,0.7022507,42.250946,68.786415,621.8937,7.711632,61.51375,96.21663,1269.9498,2022-06-21 15:00:00
74.4,31.6,0.78925735,46.15428,49.14028,762.73016,6.530688,64.28905,100.44476,1271.9169,2022-06-21 18:00:00
74.4,31.6,0.74096674,6.8817906,169.55984,358.0604,9.787537,52.510456,98.22318,1263.1875,2022-06-22 09:00:00
74.4,31.6,0.059223026,7.4365582,106.16576,313.7635,7.481541,53.222248,88.971436,1266.7197,2022-06-22 00:00:00
74.4,31.6,2.2615814,18.316498,96.95753,414.93213,13.830892,47.579227,88.54138,1265.5942,2022-06-22 03:00:00
74.4,31.6,2.3210483,16.858671,116.298996,478.11023,16.660227,59.54891,110.48726,1265.7788,2022-06-22 06:00:00
74.4,31.6,1.0965487,12.531445,147.66484,351.00998,8.265889,50.132133,90.02011,1263.3676,2022-06-22 12:00:00
74.4,31.6,40.495598,90.620705,33.46336,1827.9353,17.923025,74.88061,118.02519,1273.5325,2022-06-22 15:00:00
74.4,31.6,4.9439564,72.9116,33.950428,1109.631,16.947742,59.616734,89.57961,1272.1547,2022-06-22 18:00:00
74.4,31.6,0.06573373,20.032505,69.88514,455.26904,12.7964735,42.46284,63.122208,1272.4259,2022-06-22 21:00:00
74.4,31.6,0.8717727,6.56731,169.16829,289.3716,12.6055565,36.996567,68.172005,1266.3784,2022-06-23 09:00:00
74.4,31.6,0.22550708,17.131813,56.01667,506.64154,14.207498,46.697582,68.855804,1274.705,2022-06-23 00:00:00
74.4,31.6,6.908552,27.61409,79.32967,684.7658,16.641426,45.755096,67.73652,1273.663,2022-06-23 03:00:00
74.4,31.6,1.6429777,10.032117,153.46947,396.8007,18.676456,41.0934,62.97486,1268.1497,2022-06-23 06:00:00
74.4,31.6,0.1315719,36.62138,45.400387,718.7524,12.974403,61.63923,92.42302,1274.6531,2022-06-23 21:00:00
74.4,31.6,2.4059658,24.132978,136.54582,407.027,13.115632,53.22872,97.6845,1267.0656,2022-06-23 12:00:00
74.4,31.6,12.461834,92.18481,28.65291,1273.8495,16.144873,63.01915,98.695854,1272.7067,2022-06-23 15:00:00
74.4,31.6,1.5995439,73.93384,28.634315,1022.5231,15.008702,59.97597,91.08216,1273.2914,2022-06-23 18:00:00
74.4,31.6,0.7775242,6.904617,195.2516,320.53604,12.249522,42.75711,76.57617,1265.7205,2022-06-24 09:00:00
74.4,31.6,13.035263,114.41556,7.2109346,1737.9012,19.191603,70.50823,108.97037,1274.4685,2022-06-24 18:00:00
74.4,31.6,0.47468945,31.353487,37.07777,815.1795,14.025807,69.320114,103.83562,1275.9503,2022-06-24 00:00:00
74.4,31.6,8.593153,38.593555,83.17364,924.58826,13.217075,62.356937,95.47156,1274.0072,2022-06-24 03:00:00
74.4,31.6,1.4739953,11.297403,184.87881,472.41373,18.451263,51.089836,84.58399,1268.7023,2022-06-24 06:00:00
74.4,31.6,1.3915496,19.934078,179.68292,396.2085,13.825055,48.862442,88.282486,1265.5366,2022-06-24 12:00:00
74.4,31.6,52.864506,135.34514,16.807396,2393.6113,25.946093,82.19014,129.66061,1275.0656,2022-06-24 15:00:00
74.4,31.6,0.11482513,53.23215,45.060165,967.4034,15.576318,68.27917,106.54184,1274.5741,2022-06-24 21:00:00
74.4,31.6,0.3992419,38.611256,47.13641,958.0578,18.415054,80.87101,129.47652,1276.4922,2022-06-25 00:00:00
74.4,31.6,8.784923,57.518867,123.01672,1359.4314,17.504461,87.09949,141.67526,1273.5696,2022-06-25 03:00:00
74.4,31.6,1.1391641,11.798848,242.05788,605.942,27.855991,69.33168,118.41249,1266.9895,2022-06-25 06:00:00
74.4,31.6,0.59995955,7.4338737,259.39432,454.8654,19.74268,66.015915,107.86849,1264.981,2022-06-25 09:00:00
74.4,31.6,0.78751653,17.191349,244.59875,490.9094,17.962751,69.94758,113.26451,1264.8877,2022-06-25 12:00:00
74.4,31.6,77.35481,178.26782,24.014505,3402.7163,33.179726,121.04476,182.49577,1275.6125,2022-06-25 15:00:00
74.4,31.6,8.4894,140.35487,27.732601,2236.577,23.18639,98.39991,145.98598,1272.4636,2022-06-25 18:00:00
74.4,31.6,0.40637928,90.88718,34.500854,1722.1566,23.170897,101.67037,152.12485,1274.9615,2022-06-25 21:00:00
74.4,31.6,0.8613277,9.003327,239.91891,572.6213,20.470207,77.72906,120.56387,1265.5026,2022-06-26 06:00:00
74.4,31.6,75.354774,133.40875,13.757388,3202.477,29.017298,123.605736,183.45769,1273.7795,2022-06-26 18:00:00
74.4,31.6,1.1548316,70.72613,33.44236,1801.8314,27.532417,125.55323,188.07033,1277.4814,2022-06-26 00:00:00
74.4,31.6,6.741189,54.723694,135.15764,1552.9844,15.579381,114.52194,169.64288,1272.5471,2022-06-26 03:00:00
74.4,31.6,0.6053213,6.4223504,230.05687,424.7035,13.381515,69.06721,108.264984,1264.3895,2022-06-26 09:00:00
74.4,31.6,0.9787641,17.437456,203.04865,474.05536,14.0086775,79.47327,125.714645,1264.4938,2022-06-26 12:00:00
74.4,31.6,81.19188,149.06554,14.902212,3126.1582,26.259197,123.015175,183.55824,1275.3224,2022-06-26 15:00:00
74.4,31.6,29.72545,112.36315,12.858603,2337.9626,26.256796,124.90335,184.9218,1275.5778,2022-06-26 21:00:00
74.4,31.6,0.2058183,41.269222,68.1042,1108.1771,13.133968,106.58223,156.60281,1274.1035,2022-06-27 00:00:00
74.4,31.6,6.1036973,34.399082,96.03651,881.8973,17.028065,95.92755,143.0579,1272.3159,2022-06-27 03:00:00
74.4,31.6,1.0884712,11.560586,218.05899,646.1965,33.13255,99.825584,154.93942,1264.8171,2022-06-27 06:00:00
74.4,31.6,0.60354567,7.100089,242.28384,489.70673,22.34435,96.57893,153.3561,1261.9828,2022-06-27 09:00:00
74.4,31.6,0.75938475,18.460955,234.56435,571.81665,21.812748,118.1107,187.42677,1263.53,2022-06-27 12:00:00
74.4,31.6,61.629864,187.12424,26.212378,3332.627,40.532227,168.48352,257.2303,1276.3574,2022-06-27 15:00:00
74.4,31.6,16.905336,155.69124,15.105353,2614.6077,30.531124,152.08815,228.0654,1272.1794,2022-06-27 18:00:00
74.4,31.6,0.077919535,56.967537,65.39081,1352.55,24.78165,133.20592,200.51071,1272.487,2022-06-27 21:00:00
74.4,31.6,40.148964,140.32529,10.573637,2776.6936,26.81978,130.96199,191.92328,1272.678,2022-06-28 18:00:00
74.4,31.6,0.2811614,42.978905,54.80192,1385.3236,24.165201,141.32341,215.05319,1275.7783,2022-06-28 00:00:00
74.4,31.6,0.93693197,11.512569,267.55637,739.0173,41.16742,130.01395,203.4317,1263.7396,2022-06-28 06:00:00
74.4,31.6,0.57576203,7.263956,257.4419,525.8082,23.712189,115.60397,177.55154,1262.7328,2022-06-28 09:00:00
74.4,31.6,0.9088524,19.270777,215.24246,544.4637,21.057772,104.91026,159.74982,1263.1509,2022-06-28 12:00:00
74.4,31.6,6.6428843,58.822456,133.16011,1590.022,22.206408,143.40666,220.38681,1271.6149,2022-06-28 03:00:00
74.4,31.6,96.6132,145.48201,29.621853,3316.7175,33.37818,142.34647,209.77054,1274.3455,2022-06-28 15:00:00
74.4,31.6,0.7483479,96.523926,21.737822,1778.0735,22.393476,119.30672,175.1052,1274.4496,2022-06-28 21:00:00
74.4,31.6,2.6212718,27.522936,146.35611,504.76022,13.312613,60.608517,95.87794,1262.7069,2022-06-29 12:00:00
74.4,31.6,0.22707383,31.80316,61.12745,1050.4548,19.288475,126.77711,185.6301,1276.1337,2022-06-29 00:00:00
74.4,31.6,4.2468934,32.809254,107.96254,905.6969,18.548122,121.333115,178.42975,1272.2628,2022-06-29 03:00:00
74.4,31.6,1.088506,10.75873,221.09427,622.0449,28.481853,120.16561,182.29077,1266.6764,2022-06-29 06:00:00
74.4,31.6,0.6730744,6.7024636,210.59462,414.9038,15.24549,90.22477,138.4493,1261.7117,2022-06-29 09:00:00
74.4,31.6,48.95617,113.92056,16.942781,2201.631,21.465893,76.833435,118.7186,1273.3402,2022-06-29 15:00:00
74.4,31.6,25.90438,95.36785,25.155685,1927.5294,16.564169,88.58515,131.319,1272.6426,2022-06-29 18:00:00
